relation_id,record_id,source_row,产业园名称,原始产业,standard_chain,stage,node_id,node_name,relation_scope,confidence,chain_score,node_score,matched_name_terms,matched_intro_terms,match_reason,candidate_nodes
rel-0022365,park-011612,11613,珠海横琴昊远中拉跨境电商产业园,电子信息,新一代信息基础设施产业链,待细分,,,产业链级（候选节点待复核）,低,34,0,,,产业标签:电子信息宽口径候选,node-028:通信与算力硬件设备；node-029:5G网络、数据中心与云边平台；node-030:云网算服务与行业数字化支撑
rel-0022366,park-011612,11613,珠海横琴昊远中拉跨境电商产业园,电子信息,半导体与集成电路产业链,待细分,,,产业链级（候选节点待复核）,低,34,0,,,产业标签:电子信息宽口径候选,node-046:半导体材料与制造设备；node-047:芯片设计、制造、封测与集成电路；node-048:电子终端、汽车与工业芯片应用
rel-0022367,park-011612,11613,珠海横琴昊远中拉跨境电商产业园,电子信息,智能物联与消费电子产业链,待细分,,,产业链级（候选节点待复核）,低,34,0,,,产业标签:电子信息宽口径候选,node-016:传感器、芯片模组与基础器件；node-017:智能终端、家电与物联平台；node-018:智慧家庭、行业物联与消费场景
rel-0022368,park-011612,11613,珠海横琴昊远中拉跨境电商产业园,电子信息,新型显示与虚拟现实产业链,待细分,,,产业链级（候选节点待复核）,低,32,0,,,产业标签:电子信息宽口径候选,node-052:显示材料、光学器件与核心部件；node-053:显示面板、终端与VR设备制造；node-054:沉浸式内容、行业应用与消费场景
rel-0022369,park-011612,11613,珠海横琴昊远中拉跨境电商产业园,电子信息,软件与数字安全产业链,待细分,,,产业链级（候选节点待复核）,低,32,0,,,产业标签:电子信息宽口径候选,node-055:基础软件、密码与可信技术；node-056:应用软件、区块链平台与安全产品；node-057:政企数字化、可信流通与安全运营
rel-0022370,park-011613,11614,珠海华电银河科技园,电子信息,新一代信息基础设施产业链,待细分,,,产业链级（候选节点待复核）,低,34,0,,,产业标签:电子信息宽口径候选,node-028:通信与算力硬件设备；node-029:5G网络、数据中心与云边平台；node-030:云网算服务与行业数字化支撑
rel-0022371,park-011613,11614,珠海华电银河科技园,电子信息,半导体与集成电路产业链,待细分,,,产业链级（候选节点待复核）,低,34,0,,,产业标签:电子信息宽口径候选,node-046:半导体材料与制造设备；node-047:芯片设计、制造、封测与集成电路；node-048:电子终端、汽车与工业芯片应用
rel-0022372,park-011613,11614,珠海华电银河科技园,电子信息,智能物联与消费电子产业链,待细分,,,产业链级（候选节点待复核）,低,34,0,,,产业标签:电子信息宽口径候选,node-016:传感器、芯片模组与基础器件；node-017:智能终端、家电与物联平台；node-018:智慧家庭、行业物联与消费场景
rel-0022373,park-011613,11614,珠海华电银河科技园,电子信息,新型显示与虚拟现实产业链,待细分,,,产业链级（候选节点待复核）,低,32,0,,,产业标签:电子信息宽口径候选,node-052:显示材料、光学器件与核心部件；node-053:显示面板、终端与VR设备制造；node-054:沉浸式内容、行业应用与消费场景
rel-0022374,park-011613,11614,珠海华电银河科技园,电子信息,软件与数字安全产业链,待细分,,,产业链级（候选节点待复核）,低,32,0,,,产业标签:电子信息宽口径候选,node-055:基础软件、密码与可信技术；node-056:应用软件、区块链平台与安全产品；node-057:政企数字化、可信流通与安全运营
rel-0022375,park-011614,11615,珠海市中大创新谷孵化器,电子信息,新一代信息基础设施产业链,待细分,,,产业链级（候选节点待复核）,低,34,0,,,产业标签:电子信息宽口径候选,node-028:通信与算力硬件设备；node-029:5G网络、数据中心与云边平台；node-030:云网算服务与行业数字化支撑
rel-0022376,park-011614,11615,珠海市中大创新谷孵化器,电子信息,半导体与集成电路产业链,待细分,,,产业链级（候选节点待复核）,低,34,0,,,产业标签:电子信息宽口径候选,node-046:半导体材料与制造设备；node-047:芯片设计、制造、封测与集成电路；node-048:电子终端、汽车与工业芯片应用
rel-0022377,park-011614,11615,珠海市中大创新谷孵化器,电子信息,智能物联与消费电子产业链,待细分,,,产业链级（候选节点待复核）,低,34,0,,,产业标签:电子信息宽口径候选,node-016:传感器、芯片模组与基础器件；node-017:智能终端、家电与物联平台；node-018:智慧家庭、行业物联与消费场景
rel-0022378,park-011614,11615,珠海市中大创新谷孵化器,电子信息,新型显示与虚拟现实产业链,待细分,,,产业链级（候选节点待复核）,低,32,0,,,产业标签:电子信息宽口径候选,node-052:显示材料、光学器件与核心部件；node-053:显示面板、终端与VR设备制造；node-054:沉浸式内容、行业应用与消费场景
rel-0022379,park-011614,11615,珠海市中大创新谷孵化器,电子信息,软件与数字安全产业链,待细分,,,产业链级（候选节点待复核）,低,32,0,,,产业标签:电子信息宽口径候选,node-055:基础软件、密码与可信技术；node-056:应用软件、区块链平台与安全产品；node-057:政企数字化、可信流通与安全运营
rel-0022380,park-011615,11616,珠海壹度创业孵化器,电子信息,新一代信息基础设施产业链,待细分,,,产业链级（候选节点待复核）,低,34,0,,,产业标签:电子信息宽口径候选,node-028:通信与算力硬件设备；node-029:5G网络、数据中心与云边平台；node-030:云网算服务与行业数字化支撑
rel-0022381,park-011615,11616,珠海壹度创业孵化器,电子信息,半导体与集成电路产业链,待细分,,,产业链级（候选节点待复核）,低,34,0,,,产业标签:电子信息宽口径候选,node-046:半导体材料与制造设备；node-047:芯片设计、制造、封测与集成电路；node-048:电子终端、汽车与工业芯片应用
rel-0022382,park-011615,11616,珠海壹度创业孵化器,电子信息,智能物联与消费电子产业链,待细分,,,产业链级（候选节点待复核）,低,34,0,,,产业标签:电子信息宽口径候选,node-016:传感器、芯片模组与基础器件；node-017:智能终端、家电与物联平台；node-018:智慧家庭、行业物联与消费场景
rel-0022383,park-011615,11616,珠海壹度创业孵化器,电子信息,新型显示与虚拟现实产业链,待细分,,,产业链级（候选节点待复核）,低,32,0,,,产业标签:电子信息宽口径候选,node-052:显示材料、光学器件与核心部件；node-053:显示面板、终端与VR设备制造；node-054:沉浸式内容、行业应用与消费场景
rel-0022384,park-011615,11616,珠海壹度创业孵化器,电子信息,软件与数字安全产业链,待细分,,,产业链级（候选节点待复核）,低,32,0,,,产业标签:电子信息宽口径候选,node-055:基础软件、密码与可信技术；node-056:应用软件、区块链平台与安全产品；node-057:政企数字化、可信流通与安全运营
rel-0022385,park-011616,11617,滁州颐高电子商务产业园,电子信息,新一代信息基础设施产业链,待细分,,,产业链级（候选节点待复核）,低,34,0,,,产业标签:电子信息宽口径候选,node-028:通信与算力硬件设备；node-029:5G网络、数据中心与云边平台；node-030:云网算服务与行业数字化支撑
rel-0022386,park-011616,11617,滁州颐高电子商务产业园,电子信息,半导体与集成电路产业链,待细分,,,产业链级（候选节点待复核）,低,34,0,,,产业标签:电子信息宽口径候选,node-046:半导体材料与制造设备；node-047:芯片设计、制造、封测与集成电路；node-048:电子终端、汽车与工业芯片应用
rel-0022387,park-011616,11617,滁州颐高电子商务产业园,电子信息,智能物联与消费电子产业链,待细分,,,产业链级（候选节点待复核）,低,34,0,,,产业标签:电子信息宽口径候选,node-016:传感器、芯片模组与基础器件；node-017:智能终端、家电与物联平台；node-018:智慧家庭、行业物联与消费场景
rel-0022388,park-011616,11617,滁州颐高电子商务产业园,电子信息,新型显示与虚拟现实产业链,待细分,,,产业链级（候选节点待复核）,低,32,0,,,产业标签:电子信息宽口径候选,node-052:显示材料、光学器件与核心部件；node-053:显示面板、终端与VR设备制造；node-054:沉浸式内容、行业应用与消费场景
rel-0022389,park-011616,11617,滁州颐高电子商务产业园,电子信息,软件与数字安全产业链,待细分,,,产业链级（候选节点待复核）,低,32,0,,,产业标签:电子信息宽口径候选,node-055:基础软件、密码与可信技术；node-056:应用软件、区块链平台与安全产品；node-057:政企数字化、可信流通与安全运营
rel-0022390,park-011617,11618,东莞车库咖啡孵化器,电子信息,新一代信息基础设施产业链,待细分,,,产业链级（候选节点待复核）,低,34,0,,,产业标签:电子信息宽口径候选,node-028:通信与算力硬件设备；node-029:5G网络、数据中心与云边平台；node-030:云网算服务与行业数字化支撑
rel-0022391,park-011617,11618,东莞车库咖啡孵化器,电子信息,半导体与集成电路产业链,待细分,,,产业链级（候选节点待复核）,低,34,0,,,产业标签:电子信息宽口径候选,node-046:半导体材料与制造设备；node-047:芯片设计、制造、封测与集成电路；node-048:电子终端、汽车与工业芯片应用
rel-0022392,park-011617,11618,东莞车库咖啡孵化器,电子信息,智能物联与消费电子产业链,待细分,,,产业链级（候选节点待复核）,低,34,0,,,产业标签:电子信息宽口径候选,node-016:传感器、芯片模组与基础器件；node-017:智能终端、家电与物联平台；node-018:智慧家庭、行业物联与消费场景
rel-0022393,park-011617,11618,东莞车库咖啡孵化器,电子信息,新型显示与虚拟现实产业链,待细分,,,产业链级（候选节点待复核）,低,32,0,,,产业标签:电子信息宽口径候选,node-052:显示材料、光学器件与核心部件；node-053:显示面板、终端与VR设备制造；node-054:沉浸式内容、行业应用与消费场景
